lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,80,81,21000000000.0,7700000000.0,21000000000.0,7700000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,28700000000.0,28700000000.0,28700000000.0,0.0,0.0,-23.710585680046,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,80,81,21000000000.0,7700000000.0,21000000000.0,7700000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,26600000000.0,26600000000.0,26600000000.0,0.0,0.0,-78.59597242681266,-54.88538674676666,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,80,81,21000000000.0,7700000000.0,21000000000.0,7700000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,30800000000.0,30800000000.0,30800000000.0,0.0,0.0,-124.75368003831277,-101.04309435826676,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,80,81,21000000000.0,7700000000.0,21000000000.0,7700000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,32200000000.0,32200000000.0,32200000316.7,316.70000076293945,316.70000076293945,-131.40036154475305,-107.68977586470706,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,80,81,21000000000.0,7700000000.0,21000000000.0,7700000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,34300000000.0,34300000000.0,34300000000.0,0.0,0.0,-53.53009949258723,-29.81951381254123,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
