lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,73,74,21000000000.0,7595000000.0,21000000000.0,7595000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,28595000000.0,28595000000.0,28595000000.0,0.0,0.0,-24.596135673840344,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,73,74,21000000000.0,7595000000.0,21000000000.0,7595000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,25025000000.0,25025000000.0,25025000187.8,187.79999923706055,187.79999923706055,-129.57009412469733,-104.973958450857,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,73,74,21000000000.0,7595000000.0,21000000000.0,7595000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,26810000000.0,26810000000.0,26810000000.0,0.0,0.0,-80.47652376436963,-55.88038809052929,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,73,74,21000000000.0,7595000000.0,21000000000.0,7595000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,30380000000.0,30380000000.0,30380000000.0,0.0,0.0,-122.39787546013231,-97.80173978629196,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,73,74,21000000000.0,7595000000.0,21000000000.0,7595000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,32620000000.0,32620000000.0,32619999804.2,-195.79999923706055,-195.79999923706055,-132.2800183722739,-107.68388269843356,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,73,74,21000000000.0,7595000000.0,21000000000.0,7595000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,34405000000.0,34405000000.0,34405000000.0,0.0,0.0,-55.650135716295146,-31.054000042454803,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
