lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,98,99,21000000000.0,7970000000.0,21000000000.0,7970000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,28970000000.0,28970000000.0,28970000000.0,0.0,0.0,-24.774863070156226,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,98,99,21000000000.0,7970000000.0,21000000000.0,7970000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,26060000000.0,26060000000.0,26060000000.0,0.0,0.0,-80.19081174739651,-55.41594867724028,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,98,99,21000000000.0,7970000000.0,21000000000.0,7970000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,31120000000.0,31120000000.0,31119999706.3,-293.70000076293945,-293.70000076293945,-130.72572877816606,-105.95086570800983,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,98,99,21000000000.0,7970000000.0,21000000000.0,7970000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,31880000000.0,31880000000.0,31880000002.0,2.0,2.0,-129.85419078552286,-105.07932771536663,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,98,99,21000000000.0,7970000000.0,21000000000.0,7970000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,34030000000.0,34030000000.0,34030000000.0,0.0,0.0,-55.18044007219893,-30.4055770020427,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
