lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,45,46,21000000000.0,7175000000.0,21000000000.0,7175000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,28175000000.0,28175000000.0,28175000000.0,0.0,0.0,-24.132747466608304,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,45,46,21000000000.0,7175000000.0,21000000000.0,7175000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,27125000000.0,27125000000.0,27124999816.2,-183.79999923706055,-183.79999923706055,-131.46527141004447,-107.33252394343616,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,45,46,21000000000.0,7175000000.0,21000000000.0,7175000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,27650000000.0,27650000000.0,27650000000.0,0.0,0.0,-79.05983159511358,-54.92708412850527,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,45,46,21000000000.0,7175000000.0,21000000000.0,7175000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,28700000000.0,28700000000.0,28700000001.0,1.0,1.0,-124.7990097723536,-100.66626230574529,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,45,46,21000000000.0,7175000000.0,21000000000.0,7175000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,34300000000.0,34300000000.0,34300000001.0,1.0,1.0,-126.03652589400235,-101.90377842739404,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,45,46,21000000000.0,7175000000.0,21000000000.0,7175000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,34825000000.0,34825000000.0,34825000000.0,0.0,0.0,-55.594685221124834,-31.46193775451653,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
