lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,47,48,23000000000.0,7205000000.0,23000000000.0,7205000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,30205000000.0,30205000000.0,30205000000.0,0.0,0.0,-27.14684885136681,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,47,48,23000000000.0,7205000000.0,23000000000.0,7205000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,28820000000.0,28820000000.0,28820000310.7,310.70000076293945,310.70000076293945,-131.19778290368828,-104.05093405232147,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,47,48,23000000000.0,7205000000.0,23000000000.0,7205000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,31590000000.0,31590000000.0,31590000000.0,0.0,0.0,-87.80010349484738,-60.653254643480565,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,47,48,23000000000.0,7205000000.0,23000000000.0,7205000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,32975000000.0,32975000000.0,32974999640.4,-359.5999984741211,-359.5999984741211,-132.37399994052336,-105.22715108915655,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
