lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,89,90,21000000000.0,7835000000.0,21000000000.0,7835000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,28835000000.0,28835000000.0,28835000000.0,0.0,0.0,-24.7051451673794,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,89,90,21000000000.0,7835000000.0,21000000000.0,7835000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,26330000000.0,26330000000.0,26330000000.0,0.0,0.0,-81.14481775205957,-56.43967258468017,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,89,90,21000000000.0,7835000000.0,21000000000.0,7835000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,31340000000.0,31340000000.0,31340000003.0,3.0,3.0,-129.694687410097,-104.9895422427176,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,89,90,21000000000.0,7835000000.0,21000000000.0,7835000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,31660000000.0,31660000000.0,31659999997.0,-3.0,-3.0,-131.27030235713406,-106.56515718975466,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,89,90,21000000000.0,7835000000.0,21000000000.0,7835000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,34165000000.0,34165000000.0,34165000000.0,0.0,0.0,-69.76200395791231,-45.056858790532914,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
