lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,2,3,21000000000.0,6530000000.0,21000000000.0,6530000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,32650000000.0,32650000000.0,32650000408.6,408.5999984741211,408.5999984741211,-131.71475427413924,-105.85649096790434,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,2,3,21000000000.0,6530000000.0,21000000000.0,6530000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34060000000.0,34060000000.0,34060000000.0,0.0,0.0,-87.06264554933458,-61.204382243099666,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,3,4,21000000000.0,6545000000.0,21000000000.0,6545000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27545000000.0,27545000000.0,27545000000.0,0.0,0.0,-25.551908649158523,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,3,4,21000000000.0,6545000000.0,21000000000.0,6545000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26180000000.0,26180000000.0,26179999999.0,-1.0,-1.0,-120.33259040286416,-94.78068175370564,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,3,4,21000000000.0,6545000000.0,21000000000.0,6545000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28910000000.0,28910000000.0,28910000000.0,0.0,0.0,-86.8818726386584,-61.32996398949987,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,3,4,21000000000.0,6545000000.0,21000000000.0,6545000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,30275000000.0,30275000000.0,30274999913.1,-86.9000015258789,-86.9000015258789,-131.34280534933453,-105.790896700176,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,3,4,21000000000.0,6545000000.0,21000000000.0,6545000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,32725000000.0,32725000000.0,32725000056.9,56.900001525878906,56.900001525878906,-131.91609748300897,-106.36418883385045,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,3,4,21000000000.0,6545000000.0,21000000000.0,6545000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34090000000.0,34090000000.0,34090000000.0,0.0,0.0,-87.40862723931272,-61.8567185901542,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,4,5,21000000000.0,6560000000.0,21000000000.0,6560000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27560000000.0,27560000000.0,27560000000.0,0.0,0.0,-25.102984419275586,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,4,5,21000000000.0,6560000000.0,21000000000.0,6560000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26240000000.0,26240000000.0,26239999999.0,-1.0,-1.0,-119.89974219536391,-94.79675777608833,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
