lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7505000000.0,7505000000.0,7505000000.0,0.0,0.0,-20.312734158087494,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,5235000000.0,5235000000.0,5235000000.0,0.0,0.0,-99.53993458765794,-79.22720042957044,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5550000000.0,5550000000.0,0.0,0.0,-47.99489019705593,-27.682156038968436,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,at-freq,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,5865000000.0,5865000000.0,5865000000.0,0.0,0.0,-101.24068403500779,-80.9279498769203,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,6875000000.0,6875000000.0,6875000000.0,0.0,0.0,-137.3561393545617,-117.0434051964742,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,7190000000.0,7190000000.0,7190000000.0,0.0,0.0,-80.47302492431497,-60.160290766227476,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,7820000000.0,7820000000.0,7820000002.0,2.0,2.0,-136.46177037345757,-116.14903621537007,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,67,68,5550000000.0,1955000000.0,5550000000.0,1955000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,8830000000.0,8830000000.0,8829999930.1,-69.89999961853027,-69.89999961853027,-134.44892499795182,-114.13619083986433,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
