lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7985000000.0,7985000000.0,7985000000.0,0.0,0.0,-21.046832708998146,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5550000000.0,5550000000.0,0.0,0.0,-48.55338988638955,-27.506557177391407,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,at-freq,
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6230000000.0,6230000000.0,6230000000.0,0.0,0.0,-78.35166129291586,-57.30482858391772,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,6625000000.0,6625000000.0,6624999761.2,-238.80000019073486,-238.80000019073486,-137.50358819425858,-116.45675548526043,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,6910000000.0,6910000000.0,6909999716.3,-283.69999980926514,-283.69999980926514,-138.92122592928155,-117.8743932202834,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,7305000000.0,7305000000.0,7305000000.0,0.0,0.0,-103.79326237903982,-82.74642967004166,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,99,100,5550000000.0,2435000000.0,5550000000.0,2435000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8665000000.0,8665000000.0,8665000000.0,0.0,0.0,-61.47004993046898,-40.423217221470836,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
