lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,48,49,22000000000.0,7220000000.0,22000000000.0,7220000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,29220000000.0,29220000000.0,29220000000.0,0.0,0.0,-24.79093627272163,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,48,49,22000000000.0,7220000000.0,22000000000.0,7220000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,28880000000.0,28880000000.0,28879999999.0,-1.0,-1.0,-125.09848177384339,-100.30754550112175,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,48,49,22000000000.0,7220000000.0,22000000000.0,7220000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,29560000000.0,29560000000.0,29560000000.0,0.0,0.0,-90.08694859781042,-65.29601232508878,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,48,49,22000000000.0,7220000000.0,22000000000.0,7220000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,29900000000.0,29900000000.0,29900000487.5,487.5,487.5,-132.4877836501089,-107.69684737738726,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
