lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2255000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7805000000.0,7804998510.0,-1490.0,-20.779610540482444,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,175000000.0,174884671.0,-115329.0,-115.61192487621125,-94.8323143357288,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1040000000.0,1040002920.0,2920.0,-68.53399660996486,-47.754386069482415,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1215000000.0,1214995580.0,-4420.0,-103.47300459162439,-82.69339405114195,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2080000000.0,2079914231.0,-85769.0,-114.68853515801861,-93.90892461753617,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2255000000.0,2254998520.0,-1480.0,-56.24828069972743,-35.46867015924499,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3295000000.0,3295001450.0,1450.0,-19.742852572409213,1.036757968073232,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3470000000.0,3470224838.0,224838.0,-115.24152238949219,-94.46191184900974,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4335000000.0,4335004410.0,4410.0,-104.54287694889308,-83.76326640841063,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4510000000.0,4509997050.0,-2950.0,-84.6298691171717,-63.85025857668925,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,5375000000.0,5375359366.0,359366.0,-118.10202617384871,-97.32241563336626,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.93985281827005,-17.160242277787603,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,5725000000.0,5725073499.0,73499.0,-117.30236975102048,-96.52275921053803,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6590000000.0,6590002910.0,2910.0,-79.6020879608321,-58.82247742034965,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6765000000.0,6764995570.0,-4430.0,-104.87008015619536,-84.09046961571292,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,7630000000.0,7630037920.0,37920.0,-118.11612274015174,-97.3365121996693,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8845000000.0,8845001430.0,1430.0,-60.56361622555255,-39.784005685070106,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,9020000000.0,9019581924.0,-418076.0,-114.51804278774709,-93.73843224726465,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,9885000000.0,9885004370.0,4370.0,-96.99058450252728,-76.21097396204485,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,10060000000.0,10059997040.0,-2960.0,-62.22522374067939,-41.445613200196945,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,10925000000.0,10925482135.0,482135.0,-114.28337579522523,-93.50376525474277,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.82638411092488,-8.046773570442436,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,11275000000.0,11275437766.0,437766.0,-114.14544245287942,-93.36583191239697,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2255000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,12140000000.0,12140002890.0,2890.0,-72.5833988291289,-51.80378828864645,0,1000000.0,1000.0,,10,peak,peak,
