lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2405000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7955000000.0,7954998410.0,-1590.0,-20.87406422280958,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,740000000.0,740003110.0,3110.0,-68.7844797761594,-47.91041555334982,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,925000000.0,925263237.0,263237.0,-114.70589016779377,-93.83182594498419,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,1480000000.0,1479869431.0,-130569.0,-115.60105807320838,-94.7269938503988,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1665000000.0,1664995320.0,-4680.0,-103.77536650784447,-82.90130228503489,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2405000000.0,2404998440.0,-1560.0,-57.330950445890814,-36.456886223081234,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3145000000.0,3145001550.0,1550.0,-21.003592030581068,-0.1295278077714883,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,3885000000.0,3885004600.0,4600.0,-106.06380528898282,-85.18974106617324,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,4070000000.0,4070095239.0,95239.0,-117.40810631373785,-96.53404209092827,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2405000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,4625000000.0,4624638844.0,-361156.0,-116.74040794520289,-95.86634372239331,0,1000000.0,1000.0,,10,peak,peak,
