lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1880000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7430000000.0,7429998750.0,-1250.0,-20.286610831666017,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,90000000.0,89996380.0,-3620.0,-106.24879274990641,-85.96218191824039,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,1700000000.0,1700086229.0,86229.0,-115.75626974117873,-95.4696589095127,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1790000000.0,1790002440.0,2440.0,-69.1511074492553,-48.86449661758929,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1880000000.0,1879998770.0,-1230.0,-58.93506374582158,-38.64845291415556,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,1970000000.0,1969995170.0,-4830.0,-108.67970400711984,-88.39309317545383,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,3580000000.0,3579745103.0,-254897.0,-114.97478423136772,-94.6881733997017,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3670000000.0,3670001210.0,1210.0,-20.296317457896706,-0.009706626230688187,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3760000000.0,3759997530.0,-2470.0,-83.23335769586363,-62.946746864197614,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,3850000000.0,3849939411.0,-60589.0,-115.34468652466478,-95.05807569299876,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,5460000000.0,5460003670.0,3670.0,-99.54750968682805,-79.26089885516203,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.945497388725514,-17.658886557059496,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,5640000000.0,5639996330.0,-3670.0,-100.05321394375619,-79.76660311209017,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,7250000000.0,7249953270.0,-46730.0,-118.74621905440434,-98.45960822273832,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,7340000000.0,7340002430.0,2430.0,-79.96568881293689,-59.67907798127087,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,7520000000.0,7519510275.0,-489725.0,-118.36627547845679,-98.07966464679077,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,9130000000.0,9129636424.0,-363576.0,-114.22151338722607,-93.93490255556006,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,9220000000.0,9220001200.0,1200.0,-60.35513102937532,-40.068520197709304,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,9310000000.0,9309997510.0,-2490.0,-66.8929512876129,-46.606340455946885,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,9400000000.0,9400451655.0,451655.0,-114.75433426414212,-94.4677234324761,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,11010000000.0,11010003640.0,3640.0,-94.46535718183576,-74.17874635016975,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.806269932287165,-8.519659100621148,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,11190000000.0,11189996280.0,-3720.0,-82.76570427726384,-62.47909344559782,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,12800000000.0,12799717473.0,-282527.0,-113.40804418505208,-93.12143335338607,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,12890000000.0,12890002410.0,2410.0,-78.1008929917478,-57.81428216008178,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,12980000000.0,12979998730.0,-1270.0,-58.252666658991394,-37.96605582732538,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1880000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,13070000000.0,13069995210.0,-4790.0,-109.89347724048258,-89.60686640881656,0,1000000.0,1000.0,,10,peak,peak,
