lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2180000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7730000000.0,7729998560.0,-1440.0,-20.58018406474778,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,200000000.0,200067929.0,67929.0,-116.08616361890935,-95.50597955416157,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,990000000.0,989995740.0,-4260.0,-98.84869977811172,-78.26851571336394,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1190000000.0,1190002830.0,2830.0,-69.63255895597652,-49.05237489122874,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2180000000.0,2179998580.0,-1420.0,-55.59276541542991,-35.012581350682126,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2380000000.0,2380235098.0,235098.0,-114.23191259806252,-93.65172853331474,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3170000000.0,3170072549.0,72549.0,-114.56495845536244,-93.98477439061466,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3370000000.0,3370001410.0,1410.0,-20.640564908427187,-0.06038084367940755,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4360000000.0,4359997150.0,-2850.0,-85.1659014195377,-64.58571735478992,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4560000000.0,4560004210.0,4210.0,-102.76955946705081,-82.18937540230303,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,5350000000.0,5350392316.0,392316.0,-118.20142436886174,-97.62124030411395,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.94202135495534,-17.361837290207557,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,5750000000.0,5750481785.0,481785.0,-117.4448347109111,-96.86465064616331,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2180000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6540000000.0,6539995760.0,-4240.0,-104.06962157745025,-83.48943751270247,0,1000000.0,1000.0,,10,peak,peak,
