lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2195000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7745000000.0,7744998550.0,-1450.0,-20.47790669434766,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,125000000.0,125066609.0,66609.0,-115.5020309039136,-95.02412420956594,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1035000000.0,1034995680.0,-4320.0,-100.5149833333407,-80.03707663899303,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1160000000.0,1160002850.0,2850.0,-68.80786672151257,-48.32996002716491,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2195000000.0,2194998560.0,-1440.0,-56.347808806855106,-35.86990211250745,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2320000000.0,2319623774.0,-376226.0,-114.24223794017637,-93.76433124582871,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3230000000.0,3229888111.0,-111889.0,-115.53981094860566,-95.061904254258,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3355000000.0,3355001420.0,1420.0,-21.312623929418955,-0.8347172350712952,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4390000000.0,4389997130.0,-2870.0,-83.21203189632568,-62.734125201978024,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4515000000.0,4515004270.0,4270.0,-103.61221374836873,-83.13430705402106,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,5425000000.0,5425302787.0,302787.0,-118.3677438547128,-97.88983716036515,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.94546611304369,-17.467559418696034,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,5675000000.0,5675355806.0,355806.0,-117.50174852810845,-97.0238418337608,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6585000000.0,6584995710.0,-4290.0,-102.84784368665075,-82.36993699230308,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6710000000.0,6710002830.0,2830.0,-79.43859659800138,-58.96068990365372,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,7870000000.0,7869644114.0,-355886.0,-117.25867947969473,-96.78077278534707,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,8780000000.0,8780232108.0,232108.0,-113.72608398114704,-93.24817728679938,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8905000000.0,8905001400.0,1400.0,-56.988496839748194,-36.510590145400535,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,9940000000.0,9939997110.0,-2890.0,-63.45864550400151,-42.98073880965385,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,10065000000.0,10065004240.0,4240.0,-94.69862906325694,-74.22072236890929,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,10975000000.0,10975135009.0,135009.0,-114.40087943558304,-93.92297274123538,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.815890119417148,-8.337983425069488,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,11225000000.0,11224504095.0,-495905.0,-114.1003205670502,-93.62241387270254,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,12135000000.0,12134995670.0,-4330.0,-95.7742687590607,-75.29636206471304,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,12260000000.0,12260002820.0,2820.0,-74.23456960822463,-53.75666291387697,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,13295000000.0,13294998530.0,-1470.0,-57.46002437963023,-36.98211768528257,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,13420000000.0,13419506555.0,-493445.0,-113.20297469295352,-92.72506799860585,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,14330000000.0,14330324487.0,324487.0,-112.63366769574506,-92.1557610013974,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,14455000000.0,14455001380.0,1380.0,-33.72543215088491,-13.247525456537254,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,2,1,2*LO + 2*IF,15490000000.0,15489997080.0,-2920.0,-86.92545308771771,-66.44754639337006,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,15615000000.0,15615004140.0,4140.0,-105.63933564431885,-85.1614289499712,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,1,5,1,1*LO + 5*IF,16525000000.0,16524679503.0,-320497.0,-112.83862716493543,-92.36072047058778,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,LO_harmonic,3,0,1,3*LO + 0*IF,16650000000.0,16649999940.0,-60.0,-41.936179280847064,-21.458272586499405,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,5,5,-1,5*LO - 5*IF,16775000000.0,16775312307.0,312307.0,-112.04054897328677,-91.56264227893911,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,3,1,2*LO + 3*IF,17685000000.0,17684995760.0,-4240.0,-108.22928121196865,-87.751374517621,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,4,2,-1,4*LO - 2*IF,17810000000.0,17810002800.0,2800.0,-83.93558755261265,-63.457680858264986,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,3,1,1,3*LO + 1*IF,18845000000.0,18844998510.0,-1490.0,-36.4818398013226,-16.00393310697494,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,5,4,-1,5*LO - 4*IF,18970000000.0,18970052589.0,52589.0,-112.47102258805538,-91.99311589370771,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2195000000.0,lo+if,spur,2,4,1,2*LO + 4*IF,19880000000.0,19880396026.0,396026.0,-111.958044651362,-91.48013795701434,0,1000000.0,1000.0,,10,peak,peak,
