lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1280000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6830000000.0,6829999130.0,-870.0,-19.69943997144058,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,430000000.0,430003430.0,3430.0,-103.83699390119175,-84.13755392975116,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,850000000.0,849979590.0,-20410.0,-114.30634821620797,-94.60690824476738,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1280000000.0,1279999150.0,-850.0,-54.7296335352859,-35.030193563845316,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1710000000.0,1710002520.0,2520.0,-83.9727985462712,-64.27335857483062,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2560000000.0,2559998310.0,-1690.0,-85.08617120966689,-65.3867312382263,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2990000000.0,2990001670.0,1670.0,-75.09809724856791,-55.39865727712733,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,3840000000.0,3839997460.0,-2540.0,-101.43483801353318,-81.7353980420926,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4270000000.0,4270000830.0,830.0,-19.612789721725463,0.0866502497151167,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1280000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,4700000000.0,4699774322.0,-225678.0,-116.64520861916847,-96.94576864772789,0,1000000.0,1000.0,,10,peak,peak,
