lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1205000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6755000000.0,6754999180.0,-820.0,-20.310073396076472,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,475000000.0,474557924.0,-442076.0,-113.97252470299603,-93.66245130691955,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,730000000.0,730003160.0,3160.0,-99.0157189317612,-78.70564553568472,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1205000000.0,1204999200.0,-800.0,-55.51709732573153,-35.20702392965505,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1935000000.0,1935002370.0,2370.0,-82.64731795459946,-62.33724455852298,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2410000000.0,2409998410.0,-1590.0,-91.53337554484331,-71.22330214876683,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,3140000000.0,3140001580.0,1580.0,-85.52029067292763,-65.21021727685115,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,3615000000.0,3614997610.0,-2390.0,-103.68133350800578,-83.3712601119293,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4345000000.0,4345000780.0,780.0,-19.99198606911336,0.3180873269631128,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,4820000000.0,4819996820.0,-3180.0,-116.56467004865398,-96.2545966525775,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,5075000000.0,5074530675.0,-469325.0,-118.87257093583811,-98.56249753976164,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.102501158806696,-17.792427762730224,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,6025000000.0,6025201378.0,201378.0,-117.97684984274642,-97.66677644666994,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,6280000000.0,6280003340.0,3340.0,-117.01126194501961,-96.70118854894314,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,7485000000.0,7485002340.0,2340.0,-106.48119588062507,-86.17112248454859,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,7960000000.0,7959998390.0,-1610.0,-84.71085496505825,-64.40078156898177,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1205000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,8690000000.0,8690001560.0,1560.0,-79.49768716046121,-59.187613764384736,0,1000000.0,1000.0,,10,peak,peak,
