lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2000000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7550000000.0,7549998670.0,-1330.0,-20.42260450174615,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,450000000.0,449996090.0,-3910.0,-94.85289134333684,-74.43028684159069,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,1100000000.0,1099881881.0,-118119.0,-115.71008206021857,-95.28747755847242,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1550000000.0,1550002610.0,2610.0,-69.35178271280671,-48.92917821106056,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2000000000.0,1999998690.0,-1310.0,-59.62138734915896,-39.19878284741281,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,2450000000.0,2449994740.0,-5260.0,-111.66120274159914,-91.23859823985299,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,3100000000.0,3100005300.0,5300.0,-115.78384532947308,-95.36124082772693,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3550000000.0,3550001300.0,1300.0,-20.83471647038044,-0.4121119686342887,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4000000000.0,3999997370.0,-2630.0,-83.9192432235569,-63.496638721810754,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2000000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,4450000000.0,4449645254.0,-354746.0,-116.18329183690625,-95.7606873351601,0,1000000.0,1000.0,,10,peak,peak,
