lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1610000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7160000000.0,7159998920.0,-1080.0,-20.043112798536136,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,720000000.0,720003180.0,3180.0,-93.44492539646915,-73.401812597933,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,890000000.0,889995770.0,-4230.0,-102.03584417387766,-81.99273137534152,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1610000000.0,1609998940.0,-1060.0,-57.966850290461196,-37.92373749192506,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2330000000.0,2330002110.0,2110.0,-66.76223599111195,-46.719123192575815,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,2500000000.0,2500113399.0,113399.0,-113.85225448772422,-93.8091416891881,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,3050000000.0,3049615374.0,-384626.0,-115.12642394182936,-95.08331114329323,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3220000000.0,3219997860.0,-2140.0,-87.07632415377462,-67.03321135523848,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3940000000.0,3940001040.0,1040.0,-19.942318328768724,0.10079446976741124,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,4660000000.0,4659921871.0,-78129.0,-116.79429083792087,-96.75117803938474,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,4830000000.0,4829996760.0,-3240.0,-100.26465526547074,-80.22154246693461,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.956734375082625,-17.91362157654649,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,6270000000.0,6270003150.0,3150.0,-103.99253916354184,-83.9494263650057,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,6440000000.0,6439876191.0,-123809.0,-117.59689874305803,-97.5537859445219,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,7880000000.0,7880002100.0,2100.0,-81.28393506172338,-61.24082226318725,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,8050000000.0,8049645064.0,-354936.0,-115.93072845688965,-95.88761565835352,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,8600000000.0,8599604734.0,-395266.0,-115.80111474763662,-95.75800194910047,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,8770000000.0,8769997850.0,-2150.0,-65.2857523792059,-45.24263958066977,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,9490000000.0,9490001030.0,1030.0,-58.93402385099962,-38.89091105246349,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,10210000000.0,10210004170.0,4170.0,-108.73142553473184,-88.68831273619571,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,10380000000.0,10379996790.0,-3210.0,-82.7370574667011,-62.69394466816497,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1610000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.797673446374073,-8.754560647837938,0,1000000.0,1000.0,,10,peak,peak,
