lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1445000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6995000000.0,6994999030.0,-970.0,-19.65523953558156,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,230000000.0,229996260.0,-3740.0,-108.77476907906016,-89.1195295434786,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1215000000.0,1215002840.0,2840.0,-84.65253040766657,-64.99729087208502,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1445000000.0,1444999050.0,-950.0,-55.72216440882925,-36.066924873247686,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,1675000000.0,1674937861.0,-62139.0,-115.4665693180499,-95.81132978246835,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2660000000.0,2660001890.0,1890.0,-69.12362105629943,-49.46838152071787,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2890000000.0,2889998100.0,-1900.0,-83.20033358927964,-63.54509405369808,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,3875000000.0,3874630954.0,-369046.0,-116.33505732377229,-96.67981778819073,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4105000000.0,4105000930.0,930.0,-19.837982150391017,-0.18274261480945597,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,4335000000.0,4334997160.0,-2840.0,-101.1646114554996,-81.50937191991804,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,5320000000.0,5320003960.0,3960.0,-116.86400532027535,-97.2087657846938,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.970342153173064,-18.315102617591503,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,5780000000.0,5779996280.0,-3720.0,-116.8231920348656,-97.16795249928404,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,6765000000.0,6765002840.0,2840.0,-103.54491716448075,-83.8896776288992,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,7225000000.0,7224748883.0,-251117.0,-118.70532868022408,-99.05008914464253,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,8210000000.0,8210001870.0,1870.0,-79.64683387802754,-59.99159434244598,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,8440000000.0,8439998080.0,-1920.0,-68.0035524621523,-48.34831292657074,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1445000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,9425000000.0,9425440206.0,440206.0,-114.86110717114441,-95.20586763556285,0,1000000.0,1000.0,,10,peak,peak,
