lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2090000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7640000000.0,7639998610.0,-1390.0,-20.727776086854636,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,650000000.0,650472135.0,472135.0,-112.99632389081687,-92.26854780396224,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,720000000.0,719995900.0,-4100.0,-97.16732487037753,-76.4395487835229,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1370000000.0,1370002720.0,2720.0,-68.08752573171215,-47.359749644857516,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2090000000.0,2089998630.0,-1370.0,-58.023170955357955,-37.29539486850332,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2740000000.0,2739759412.0,-240588.0,-114.01373124350971,-93.28595515665508,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,2810000000.0,2810224838.0,224838.0,-113.87447716982821,-93.14670108297358,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3460000000.0,3460001350.0,1350.0,-20.266167032972714,0.4616090538819222,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4180000000.0,4179997260.0,-2740.0,-86.02188860590621,-65.29411251905158,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4830000000.0,4830004110.0,4110.0,-104.58767230582593,-83.8598962189713,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,4900000000.0,4900339197.0,339197.0,-116.23892116854731,-95.51114508169267,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.93073962656453,-17.202963539709895,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,6200000000.0,6200066429.0,66429.0,-118.42735537899422,-97.69957929213959,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2090000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6270000000.0,6269995900.0,-4100.0,-102.48747583380148,-81.75969974694685,0,1000000.0,1000.0,,10,peak,peak,
