lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2345000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7895000000.0,7894998450.0,-1550.0,-21.003881463195277,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,625000000.0,624656783.0,-343217.0,-113.07393387117173,-92.07005240797645,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,860000000.0,860003040.0,3040.0,-70.63252884784387,-49.628647384648595,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1485000000.0,1484995420.0,-4580.0,-100.71132735563253,-79.70744589243725,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,1720000000.0,1720348327.0,348327.0,-115.44413130558978,-94.44024984239451,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2345000000.0,2344998470.0,-1530.0,-57.4000738103479,-36.39619234715262,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3205000000.0,3205001510.0,1510.0,-21.071141375512422,-0.06725991231714445,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3830000000.0,3829699373.0,-300627.0,-115.56770921615723,-94.56382775296194,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4065000000.0,4065004540.0,4540.0,-105.96224778253168,-84.95836631933639,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4690000000.0,4689996950.0,-3050.0,-87.77190914798638,-66.7680276847911,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,4925000000.0,4924972770.0,-27230.0,-115.94457448446029,-94.94069302126502,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.92970229260257,-16.925820829407293,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,6175000000.0,6175401336.0,401336.0,-118.35930728772217,-97.35542582452689,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6410000000.0,6410003020.0,3020.0,-80.30366097729188,-59.299779514096606,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,7035000000.0,7034995410.0,-4590.0,-104.88796753195268,-83.8840860687574,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,7270000000.0,7270262837.0,262837.0,-118.80055462684169,-97.7966731636464,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8755000000.0,8755001490.0,1490.0,-68.29169315226724,-47.287811689071965,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,9380000000.0,9380162408.0,162408.0,-114.51772203222697,-93.51384056903169,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,9615000000.0,9615004530.0,4530.0,-95.70925221923474,-74.70537075603946,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,10240000000.0,10239996930.0,-3070.0,-61.84745324893633,-40.843571785741055,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,10475000000.0,10475326047.0,326047.0,-114.54431013307713,-93.54042866988186,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.815866568394355,-7.811985105199078,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,11725000000.0,11725436846.0,436846.0,-113.68143878852344,-92.67755732532817,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,11960000000.0,11960003000.0,3000.0,-71.90493067887749,-50.901049215682214,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,12585000000.0,12584995390.0,-4610.0,-95.20031198096356,-74.19643051776828,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,12820000000.0,12820253127.0,253127.0,-113.23099727616174,-92.22711581296647,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,13445000000.0,13444998430.0,-1570.0,-59.884832802699854,-38.88095133950458,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,14305000000.0,14305001470.0,1470.0,-33.88627108526629,-12.88238962207101,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,14930000000.0,14929887921.0,-112079.0,-114.25283556744908,-93.24895410425381,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2345000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,15165000000.0,15165004610.0,4610.0,-108.78579327334045,-87.78191181014517,0,1000000.0,1000.0,,10,peak,peak,
