lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2330000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7880000000.0,7879998460.0,-1540.0,-20.97750885576293,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,550000000.0,550089109.0,89109.0,-112.16458159437246,-91.18707273860953,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,890000000.0,890003020.0,3020.0,-67.76903081613152,-46.791521960368584,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1440000000.0,1439995470.0,-4530.0,-100.87302085187994,-79.89551199611701,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,1780000000.0,1780084069.0,84069.0,-115.68359014766818,-94.70608129190525,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2330000000.0,2329998480.0,-1520.0,-57.96520431078167,-36.98769545501874,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3220000000.0,3220001500.0,1500.0,-20.839763324376452,0.1377455313864786,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3770000000.0,3769696303.0,-303697.0,-116.55321187578303,-95.5757030200201,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4110000000.0,4110004500.0,4500.0,-106.83517638997232,-85.85766753420938,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4660000000.0,4659996970.0,-3030.0,-87.18960886529443,-66.2121000095315,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,5000000000.0,5000476065.0,476065.0,-114.44776369468757,-93.47025483892463,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.93815454560275,-16.96064568983982,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,6100000000.0,6100299707.0,299707.0,-118.71581205741907,-97.73830320165614,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6440000000.0,6440002990.0,2990.0,-79.39460099567769,-58.41709213991476,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6990000000.0,6989995450.0,-4550.0,-106.75321249196674,-85.7757036362038,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,7330000000.0,7330299007.0,299007.0,-117.92465019516402,-96.94714133940109,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8770000000.0,8770001480.0,1480.0,-60.18089322505521,-39.20338436929228,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,9320000000.0,9319503535.0,-496465.0,-114.63182885641424,-93.65432000065131,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,9660000000.0,9660004490.0,4490.0,-97.09263298427807,-76.11512412851513,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,10210000000.0,10209996940.0,-3060.0,-61.79164067527428,-40.814131819511346,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,10550000000.0,10549795922.0,-204078.0,-113.74747585821522,-92.76996700245229,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.810935908565106,-7.833427052802175,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,11650000000.0,11650243168.0,243168.0,-113.31261960471755,-92.33511074895462,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2330000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,11990000000.0,11990002980.0,2980.0,-71.80850083254904,-50.83099197678611,0,1000000.0,1000.0,,10,peak,peak,
