lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1220000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6770000000.0,6769999170.0,-830.0,-20.28782507845652,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,550000000.0,550028980.0,28980.0,-112.02565182537006,-91.73782674691354,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,670000000.0,670003200.0,3200.0,-100.22320047879842,-79.9353754003419,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1220000000.0,1219999190.0,-810.0,-54.98722152624531,-34.699396447788786,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1890000000.0,1890002400.0,2400.0,-84.00159668718283,-63.713771608726304,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2440000000.0,2439998400.0,-1600.0,-88.17224162956883,-67.88441655111231,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,3110000000.0,3110001600.0,1600.0,-90.82725279234393,-70.5394277138874,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,3660000000.0,3659997630.0,-2370.0,-104.39234749339866,-84.10452241494214,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4330000000.0,4330000790.0,790.0,-19.974110167738864,0.3137149107176569,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,4880000000.0,4879667553.0,-332447.0,-115.15433705315778,-94.86651197470125,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,5000000000.0,5000113319.0,113319.0,-114.582611570287,-94.29478649183048,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.11353289168473,-17.825707813228206,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,6100000000.0,6100268647.0,268647.0,-118.35991972112177,-98.07209464266525,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,6220000000.0,6220003200.0,3200.0,-117.14463106276833,-96.8568059843118,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,7440000000.0,7440002370.0,2370.0,-105.2683109910883,-84.98048591263178,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,7990000000.0,7989998350.0,-1650.0,-98.07301144040127,-77.78518636194475,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,8660000000.0,8660001570.0,1570.0,-77.98366142248008,-57.69583634402356,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,9210000000.0,9209997560.0,-2440.0,-79.83092377834275,-59.54309869988623,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,9880000000.0,9880000770.0,770.0,-56.14275174112808,-35.85492666267156,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,10430000000.0,10429996760.0,-3240.0,-91.03309335538577,-70.74526827692925,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,10550000000.0,10550035890.0,35890.0,-114.10406700077667,-93.81624192232015,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.773048826551303,-8.485223748094782,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,1,5,1,1*LO + 5*IF,11650000000.0,11649995970.0,-4030.0,-107.29308881708931,-87.00526373863279,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,11770000000.0,11770003180.0,3180.0,-101.98089759948651,-81.69307252102999,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,12320000000.0,12319999150.0,-850.0,-61.242494952127885,-40.954669873671364,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,12990000000.0,12990002380.0,2380.0,-95.78618435413699,-75.49835927568047,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,2,1,2*LO + 2*IF,13540000000.0,13539998350.0,-1650.0,-82.57457125441306,-62.28674617595654,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,14210000000.0,14210001510.0,1510.0,-105.21032894944348,-84.92250387098696,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,3,1,2*LO + 3*IF,14760000000.0,14759997520.0,-2480.0,-109.70940529921512,-89.4215802207586,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,15430000000.0,15430000750.0,750.0,-34.36094681244738,-14.07312173399086,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,4,1,2*LO + 4*IF,15980000000.0,15979881161.0,-118839.0,-113.26213001804052,-92.974304939584,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,16100000000.0,16099767772.0,-232228.0,-112.54555444235498,-92.25772936389846,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,LO_harmonic,3,0,1,3*LO + 0*IF,16650000000.0,16649999940.0,-60.0,-41.92764175847492,-21.6398166800184,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,2,5,1,2*LO + 5*IF,17200000000.0,17199878811.0,-121189.0,-112.22338723572409,-91.93556215726757,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,17320000000.0,17319978520.0,-21480.0,-112.08780274430063,-91.79997766584411,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,1,1,3*LO + 1*IF,17870000000.0,17869999140.0,-860.0,-35.27640392094438,-14.988578842487861,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,18540000000.0,18540002380.0,2380.0,-105.06797882146928,-84.78015374301276,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,3,2,1,3*LO + 2*IF,19090000000.0,19089998330.0,-1670.0,-89.00658457454284,-68.71875949608632,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1220000000.0,lo+if,spur,4,2,-1,4*LO - 2*IF,19760000000.0,19760001560.0,1560.0,-88.75717068794883,-68.46934560949231,0,1000000.0,1000.0,,10,peak,peak,
