lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1550000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7100000000.0,7099998960.0,-1040.0,-19.741588247455336,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,650000000.0,649995930.0,-4070.0,-97.5154802094646,-77.77389196200926,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,900000000.0,900003050.0,3050.0,-80.97738599701702,-61.235797749561684,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1550000000.0,1549998980.0,-1020.0,-58.61798687756432,-38.87639863010898,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,2200000000.0,2199510805.0,-489195.0,-114.40718746219268,-94.66559921473734,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2450000000.0,2450002030.0,2030.0,-67.10960488707543,-47.368016639620095,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3100000000.0,3099997960.0,-2040.0,-84.66707828494413,-64.92549003748879,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,3350000000.0,3350436686.0,436686.0,-114.71046269646045,-94.96887444900511,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4000000000.0,4000001000.0,1000.0,-19.674623361385667,0.06696488606966966,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,4650000000.0,4649996940.0,-3060.0,-96.99098387431839,-77.24939562686305,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,4900000000.0,4900004130.0,4130.0,-116.07087448720826,-96.32928623975292,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.960275906982744,-18.218687659527408,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1550000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,6200000000.0,6199648484.0,-351516.0,-117.9407725619081,-98.19918431445276,0,1000000.0,1000.0,,10,peak,peak,
