lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2210000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7760000000.0,7759998540.0,-1460.0,-20.573937679382066,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,50000000.0,50077149.0,77149.0,-114.03728009288821,-93.46334241350614,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1080000000.0,1079995670.0,-4330.0,-101.26752686156226,-80.69358918218019,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1130000000.0,1130002870.0,2870.0,-68.15625506389175,-47.58231738450968,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2210000000.0,2209998560.0,-1440.0,-59.8489397125108,-39.27500203312873,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2260000000.0,2259608824.0,-391176.0,-113.83579081546104,-93.26185313607897,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3290000000.0,3290251397.0,251397.0,-115.20903025504344,-94.63509257566137,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3340000000.0,3340001420.0,1420.0,-21.468354181227106,-0.8944165018450398,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4420000000.0,4419997110.0,-2890.0,-82.19795901629773,-61.62402133691566,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4470000000.0,4470004320.0,4320.0,-104.32127589280667,-83.7473382134246,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,5500000000.0,5499953460.0,-46540.0,-118.43664959106349,-97.86271191168142,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.943008012985885,-17.36907033360382,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,5600000000.0,5600063619.0,63619.0,-117.62620091639846,-97.05226323701639,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6630000000.0,6629995690.0,-4310.0,-103.1963242886896,-82.62238660930753,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6680000000.0,6680002850.0,2850.0,-77.4186224043935,-56.84468472501143,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,7810000000.0,7809635114.0,-364886.0,-116.62898099418075,-96.05504331479868,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,8840000000.0,8839644454.0,-355546.0,-113.74585824005138,-93.1719205606693,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8890000000.0,8890001410.0,1410.0,-57.05666005923927,-36.48272237985721,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,9970000000.0,9969997090.0,-2910.0,-63.25493770980487,-42.68100003042281,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,10020000000.0,10020004280.0,4280.0,-95.53614403173442,-74.96220635235235,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,11050000000.0,11049645484.0,-354516.0,-114.17646487423724,-93.60252719485517,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.8097740703707,-8.235836390988634,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,11150000000.0,11150080189.0,80189.0,-113.62131421123394,-93.04737653185187,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,12180000000.0,12179995670.0,-4330.0,-97.73342809962443,-77.15949042024236,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2210000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,12230000000.0,12230002830.0,2830.0,-73.42616199151155,-52.85222431212948,0,1000000.0,1000.0,,10,peak,peak,
