lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1100000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6650000000.0,6649999250.0,-750.0,-20.11388108749996,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,50000000.0,50003590.0,3590.0,-108.49314233545044,-88.37926124795048,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1100000000.0,1099999270.0,-730.0,-58.806908503642504,-38.69302741614254,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,1150000000.0,1150002900.0,2900.0,-81.99783599369779,-61.88395490619783,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2200000000.0,2199998540.0,-1460.0,-94.09794177882932,-73.98406069132936,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,2250000000.0,2250002170.0,2170.0,-69.15453183295878,-49.04065074545882,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,3300000000.0,3299997820.0,-2180.0,-104.34976754262163,-84.23588645512167,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,3350000000.0,3350001440.0,1440.0,-57.57088215460755,-37.4570010671076,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,4400000000.0,4399997140.0,-2860.0,-107.40532449863699,-87.29144341113702,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4450000000.0,4450000710.0,710.0,-19.813335225976573,0.3005458615233856,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,5500000000.0,5499996310.0,-3690.0,-115.30265683916869,-95.18877575166873,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.083828851780645,-17.969947764280686,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,5600000000.0,5600003580.0,3580.0,-107.92571514910424,-87.81183406160427,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,6700000000.0,6700002830.0,2830.0,-108.99409926211317,-88.8802181746132,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,7750000000.0,7749998520.0,-1480.0,-56.525486647486034,-36.41160555998607,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1100000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,7800000000.0,7800002200.0,2200.0,-104.79483849504541,-84.68095740754545,0,1000000.0,1000.0,,10,peak,peak,
