lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1415000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6965000000.0,6964999040.0,-960.0,-19.866026595757113,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,110000000.0,109996340.0,-3660.0,-111.43352597101602,-91.5674993752589,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1305000000.0,1305002790.0,2790.0,-84.63249894387519,-64.76647234811807,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1415000000.0,1414999060.0,-940.0,-59.42639793160162,-39.56037133584451,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,1525000000.0,1524512975.0,-487025.0,-115.60177089448602,-95.73574429872892,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2720000000.0,2720001850.0,1850.0,-69.80638770548492,-49.94036110972781,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2830000000.0,2829998130.0,-1870.0,-83.32188003299504,-63.45585343723793,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,4025000000.0,4024513895.0,-486105.0,-117.54536461888357,-97.67933802312646,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4135000000.0,4135000920.0,920.0,-19.986912714074293,-0.12088611831718055,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,4245000000.0,4244997220.0,-2780.0,-100.97444198104726,-81.10841538529016,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,5440000000.0,5440098789.0,98789.0,-118.59414385797719,-98.72811726222008,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.02019086138316,-18.15416426562605,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,5660000000.0,5660120999.0,120999.0,-117.23182399543781,-97.3657973996807,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,6855000000.0,6855002760.0,2760.0,-104.47423243206478,-84.60820583630766,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,7075000000.0,7075196398.0,196398.0,-118.30838865572792,-98.4423620599708,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,8270000000.0,8270001830.0,1830.0,-78.03150225391308,-58.16547565815596,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,8380000000.0,8379998110.0,-1890.0,-68.45381746103024,-48.58779086527313,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,9575000000.0,9574787022.0,-212978.0,-114.9599362775907,-95.0939096818336,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,9685000000.0,9685000900.0,900.0,-57.101974942185635,-37.23594834642852,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,9795000000.0,9794997180.0,-2820.0,-79.72722615307637,-59.86119955731926,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,10990000000.0,10990003690.0,3690.0,-101.98435437305281,-82.11832777729569,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.77988402029116,-8.913857424534047,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,11210000000.0,11209996240.0,-3760.0,-91.90114309782878,-72.03511650207167,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,12405000000.0,12405002720.0,2720.0,-94.33725609289581,-74.4712294971387,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,12515000000.0,12514999030.0,-970.0,-57.211933889433524,-37.34590729367641,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,1,5,1,1*LO + 5*IF,12625000000.0,12625354496.0,354496.0,-113.11738442922972,-93.25135783347261,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,13820000000.0,13820001820.0,1820.0,-80.35759745865502,-60.49157086289791,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,2,1,2*LO + 2*IF,13930000000.0,13929998090.0,-1910.0,-81.63017843044175,-61.76415183468463,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,15125000000.0,15125099949.0,99949.0,-113.66737112740536,-93.80134453164825,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,15235000000.0,15235000880.0,880.0,-33.05478080871415,-13.188754212957036,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,3,1,2*LO + 3*IF,15345000000.0,15344997170.0,-2830.0,-107.0025922554231,-87.13656565966599,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,16540000000.0,16539949351.0,-50649.0,-112.50983391394497,-92.64380731818787,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,LO_harmonic,3,0,1,3*LO + 0*IF,16650000000.0,16649999940.0,-60.0,-41.99264924251378,-22.126622646756665,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,4,1,2*LO + 4*IF,16760000000.0,16760173728.0,173728.0,-111.93977268790181,-92.07374609214469,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,17955000000.0,17955002730.0,2730.0,-104.49196970421889,-84.62594310846177,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,1,1,3*LO + 1*IF,18065000000.0,18064999010.0,-990.0,-35.023940570227126,-15.157913974470013,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,2,5,1,2*LO + 5*IF,18175000000.0,18175403296.0,403296.0,-113.29569288766564,-93.42966629190852,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,4,2,-1,4*LO - 2*IF,19370000000.0,19370001790.0,1790.0,-87.09051949274426,-67.22449289698716,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1415000000.0,lo+if,spur,3,2,1,3*LO + 2*IF,19480000000.0,19479998080.0,-1920.0,-92.36161595807245,-72.49558936231534,0,1000000.0,1000.0,,10,peak,peak,
