lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1145000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6695000000.0,6694999220.0,-780.0,-19.574041889917655,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,175000000.0,175234218.0,234218.0,-115.05529089885185,-95.4812490089342,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,970000000.0,970003040.0,3040.0,-97.34043613049649,-77.76639424057883,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1145000000.0,1144999240.0,-760.0,-53.81865862343123,-34.24461673351358,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,2115000000.0,2115002260.0,2260.0,-83.10892266181092,-63.53488077189327,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2290000000.0,2289998480.0,-1520.0,-83.22357262805892,-63.649530738141266,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,3260000000.0,3260001500.0,1500.0,-73.69941449440704,-54.125372604489385,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,3435000000.0,3434997750.0,-2250.0,-102.02581478890521,-82.45177289898756,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4405000000.0,4405000740.0,740.0,-19.52218504626729,0.05185684365036636,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,4580000000.0,4579600694.0,-399306.0,-116.40748104779544,-96.83343915787779,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,5375000000.0,5375311097.0,311097.0,-118.25112065613914,-98.67707876622148,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.09606086700422,-18.522018977086564,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,5725000000.0,5724996100.0,-3900.0,-117.04560005696672,-97.47155816704907,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,6520000000.0,6520481765.0,481765.0,-117.35596839513704,-97.78192650521939,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,7665000000.0,7665002260.0,2260.0,-102.73051378120728,-83.15647189128963,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,7840000000.0,7839998460.0,-1540.0,-72.17964935911797,-52.60560746920032,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,8810000000.0,8810001480.0,1480.0,-76.8391416196217,-57.26509972970405,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,8985000000.0,8984997700.0,-2300.0,-79.53861002617316,-59.96456813625551,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,9955000000.0,9955000720.0,720.0,-57.74277241297655,-38.1687305230589,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,10130000000.0,10129996960.0,-3040.0,-91.22447313918622,-71.65043124926856,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,10925000000.0,10925428296.0,428296.0,-113.98240423384155,-94.4083623439239,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.868137212513627,-9.294095322595972,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,1,5,1,1*LO + 5*IF,11275000000.0,11274996170.0,-3830.0,-105.45130248234139,-85.87726059242374,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,12070000000.0,12070002980.0,2980.0,-101.710386797934,-82.13634490801635,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,12245000000.0,12244999200.0,-800.0,-57.24734547097813,-37.67330358106048,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,13215000000.0,13215002220.0,2220.0,-96.15749407986407,-76.58345218994641,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,2,1,2*LO + 2*IF,13390000000.0,13389998440.0,-1560.0,-81.10440724734836,-61.53036535743071,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,14360000000.0,14360001460.0,1460.0,-86.28550497225697,-66.71146308233932,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,3,1,2*LO + 3*IF,14535000000.0,14534997710.0,-2290.0,-106.45352706616296,-86.87948517624531,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,15505000000.0,15505000700.0,700.0,-33.022092785772664,-13.448050895855008,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,4,1,2*LO + 4*IF,15680000000.0,15679577324.0,-422676.0,-113.08010723131909,-93.50606534140144,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,16475000000.0,16474844372.0,-155628.0,-112.48998062124757,-92.91593873132992,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,LO_harmonic,3,0,1,3*LO + 0*IF,16650000000.0,16649999940.0,-60.0,-41.836750998237314,-22.262709108319658,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,2,5,1,2*LO + 5*IF,16825000000.0,16825248148.0,248148.0,-111.8080404270455,-92.23399853712785,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,17620000000.0,17619879871.0,-120129.0,-113.16642562231527,-93.59238373239762,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,1,1,3*LO + 1*IF,17795000000.0,17794999180.0,-820.0,-34.609551608995076,-15.035509719077421,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,18765000000.0,18765002190.0,2190.0,-104.12589613163327,-84.55185424171562,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,3,2,1,3*LO + 2*IF,18940000000.0,18939998420.0,-1580.0,-82.49688340252412,-62.92284151260647,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1145000000.0,lo+if,spur,4,2,-1,4*LO - 2*IF,19910000000.0,19910001440.0,1440.0,-87.86652922780274,-68.29248733788509,0,1000000.0,1000.0,,10,peak,peak,
