lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2105000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7655000000.0,7654998600.0,-1400.0,-20.620733325732438,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,575000000.0,575169538.0,169538.0,-112.54593447718447,-91.92520115145203,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,765000000.0,764995870.0,-4130.0,-97.78583341476796,-77.16510008903552,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1340000000.0,1340002750.0,2750.0,-69.22595393982176,-48.605220614089326,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2105000000.0,2104998620.0,-1380.0,-57.293060724882025,-36.67232739914959,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2680000000.0,2680030180.0,30180.0,-114.61605388670003,-93.9953205609676,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,2870000000.0,2869994470.0,-5530.0,-114.1184578561477,-93.49772453041527,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3445000000.0,3445001360.0,1360.0,-19.97271688431743,0.6480164414150096,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4210000000.0,4209997240.0,-2760.0,-83.82669250045439,-63.20595917472195,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4785000000.0,4785004100.0,4100.0,-103.46327773606662,-82.84254441033417,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,4975000000.0,4975027000.0,27000.0,-115.3230988202243,-94.70236549449186,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.939634999777105,-17.318901674044668,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,6125000000.0,6125061899.0,61899.0,-118.63109073069248,-98.01035740496005,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6315000000.0,6314995850.0,-4150.0,-102.53456541387578,-81.91383208814335,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6890000000.0,6890002730.0,2730.0,-80.08547685055552,-59.464743524823085,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,8230000000.0,8229678273.0,-321727.0,-115.31291578441697,-94.69218245868453,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,8420000000.0,8419782352.0,-217648.0,-115.47800184996271,-94.85726852423028,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8995000000.0,8995001340.0,1340.0,-58.224653691186674,-37.603920365454236,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,9760000000.0,9759997220.0,-2780.0,-64.46711603960217,-43.84638271386974,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,10335000000.0,10335004090.0,4090.0,-92.97183984417089,-72.35110651843846,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,10525000000.0,10525210748.0,210748.0,-114.24912613166099,-93.62839280592854,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.811064221216842,-8.190330895484404,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,11675000000.0,11675346577.0,346577.0,-113.36833894470831,-92.74760561897588,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,11865000000.0,11864995840.0,-4160.0,-89.35265414240081,-68.73192081666838,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,12440000000.0,12440002710.0,2710.0,-75.40213999692509,-54.78140667119265,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,13205000000.0,13204998580.0,-1420.0,-57.65356524671694,-37.0328319209845,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2105000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,13780000000.0,13780072859.0,72859.0,-111.58209379652831,-90.96136047079588,0,1000000.0,1000.0,,10,peak,peak,
