lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1250000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6800000000.0,6799999150.0,-850.0,-20.084422327627514,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,550000000.0,550003300.0,3300.0,-102.06271551855227,-81.97829319092475,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,700000000.0,700281507.0,281507.0,-113.68979490650732,-93.60537257887981,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1250000000.0,1249999170.0,-830.0,-58.463209125692536,-38.37878679806502,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1800000000.0,1800002470.0,2470.0,-84.15992083086117,-64.07549850323366,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,2500000000.0,2499998350.0,-1650.0,-98.66332175915375,-78.57889943152622,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,3050000000.0,3050001640.0,1640.0,-80.94651221951193,-60.862089891884416,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,3750000000.0,3749997510.0,-2490.0,-103.38504240640535,-83.30062007877783,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4300000000.0,4300000810.0,810.0,-19.477790756359063,0.6066315712684514,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,4850000000.0,4850434506.0,434506.0,-116.70739683559327,-96.62297450796575,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,5000000000.0,4999607314.0,-392686.0,-114.51392530544271,-94.42950297781519,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.08762767940025,-18.003205351772735,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1250000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,6100000000.0,6100241618.0,241618.0,-117.94088381483343,-97.8564614872059,0,1000000.0,1000.0,,10,peak,peak,
