lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2225000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7775000000.0,7774998530.0,-1470.0,-20.715899905290655,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,25000000.0,24686153.0,-313847.0,-117.88120342186438,-97.16530351657373,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1100000000.0,1100002880.0,2880.0,-69.39797103359142,-48.68207112830076,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1125000000.0,1124995650.0,-4350.0,-103.62512087833846,-82.90922097304781,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2200000000.0,2200089699.0,89699.0,-114.52440879017456,-93.8085088848839,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2225000000.0,2224998550.0,-1450.0,-62.70723071914471,-41.991330813854056,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3325000000.0,3325001430.0,1430.0,-20.934405868084514,-0.21850596279385925,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,3350000000.0,3350028160.0,28160.0,-114.58714021485164,-93.87124030956099,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,4425000000.0,4425004290.0,4290.0,-106.14400301551419,-85.42810311022353,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4450000000.0,4449997100.0,-2900.0,-82.46204592436057,-61.74614601906991,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,5525000000.0,5525039500.0,39500.0,-118.54882326610951,-97.83292336081885,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.93202122789387,-17.216121322603215,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,5575000000.0,5574997920.0,-2080.0,-118.16977110983598,-97.45387120454532,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,6650000000.0,6650002870.0,2870.0,-76.1091344687779,-55.39323456348724,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,6675000000.0,6674995610.0,-4390.0,-103.95839417080828,-83.24249426551762,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,7750000000.0,7749511465.0,-488535.0,-117.18507540984676,-96.4691755045561,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,8875000000.0,8875001410.0,1410.0,-56.815798411091826,-36.09989850580117,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,8900000000.0,8899634384.0,-365616.0,-113.83755533918301,-93.12165543389236,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,9975000000.0,9975004320.0,4320.0,-96.50184181918762,-75.78594191389696,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,10000000000.0,9999997080.0,-2920.0,-63.30256376044005,-42.586663855149396,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,11075000000.0,11075300587.0,300587.0,-114.26632237692442,-93.55042247163377,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.80816086442926,-8.092260959138606,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,11125000000.0,11125475615.0,475615.0,-113.9938344572821,-93.27793455199145,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,12200000000.0,12200002850.0,2850.0,-74.2834151376305,-53.567515232339844,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,12225000000.0,12224995600.0,-4400.0,-97.63713678943907,-76.92123688414841,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,13300000000.0,13299808402.0,-191598.0,-114.34139422952741,-93.62549432423675,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,13325000000.0,13324998510.0,-1490.0,-56.98527329027999,-36.269373384989336,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,14425000000.0,14425001400.0,1400.0,-34.04686957378707,-13.330969668496415,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,14450000000.0,14450152828.0,152828.0,-113.24399007117918,-92.52809016588853,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,15525000000.0,15525004300.0,4300.0,-107.47407771077744,-86.75817780548678,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,2,1,2*LO + 2*IF,15550000000.0,15549997060.0,-2940.0,-86.48020244430619,-65.76430253901553,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,5,5,-1,5*LO - 5*IF,16625000000.0,16624754002.0,-245998.0,-112.45964457303882,-91.74374466774816,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,LO_harmonic,3,0,1,3*LO + 0*IF,16650000000.0,16649999940.0,-60.0,-41.999338806577896,-21.28343890128724,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,1,5,1,1*LO + 5*IF,16675000000.0,16674676093.0,-323907.0,-112.21514682331325,-91.49924691802259,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,4,2,-1,4*LO - 2*IF,17750000000.0,17750002830.0,2830.0,-86.52307954660073,-65.80717964131007,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,3,1,2*LO + 3*IF,17775000000.0,17774995470.0,-4530.0,-109.2850714373186,-88.56917153202795,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,5,4,-1,5*LO - 4*IF,18850000000.0,18849709123.0,-290877.0,-111.87764795452857,-91.16174804923791,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,3,1,1,3*LO + 1*IF,18875000000.0,18874998490.0,-1510.0,-36.512319719889604,-15.796419814598949,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,4,1,-1,4*LO - 1*IF,19975000000.0,19975001380.0,1380.0,-75.38510103507498,-54.66920112978433,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2225000000.0,lo+if,spur,2,4,1,2*LO + 4*IF,20000000000.0,19999871091.0,-128909.0,-112.1827757751814,-91.46687586989074,0,1000000.0,1000.0,,10,peak,peak,
