lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1505000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7055000000.0,7054998990.0,-1010.0,-20.074745026186417,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,470000000.0,469996080.0,-3920.0,-100.41245374278478,-80.33770871659836,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1035000000.0,1035002960.0,2960.0,-84.21588857534913,-64.1411435491627,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1505000000.0,1504999010.0,-990.0,-55.55874749539779,-35.484002469211376,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,1975000000.0,1974662263.0,-337737.0,-115.00410017561842,-94.929355149432,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2540000000.0,2540001970.0,1970.0,-66.72931789340083,-46.65457286721441,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3010000000.0,3009998020.0,-1980.0,-81.38035653749401,-61.30561151130759,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,3575000000.0,3574720673.0,-279327.0,-115.12141232090663,-95.04666729472021,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4045000000.0,4045000970.0,970.0,-20.0223380905128,0.05240693567361632,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1505000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,4515000000.0,4514997040.0,-2960.0,-100.05842177192518,-79.98367674573876,0,1000000.0,1000.0,,10,peak,peak,
