lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,980000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,6530000000.0,6529999330.0,-670.0,-20.418003789333696,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,650000000.0,650003210.0,3210.0,-109.15983161228674,-88.74182782295304,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,980000000.0,979999350.0,-650.0,-55.78428363540517,-35.36627984607147,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,1630000000.0,1630002570.0,2570.0,-94.32999239366991,-73.91198860433622,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,1960000000.0,1959998710.0,-1290.0,-92.4258654606473,-72.0078616713136,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,2610000000.0,2610001920.0,1920.0,-80.53179403224739,-60.113790242913694,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,2940000000.0,2939998020.0,-1980.0,-104.44681521915552,-84.02881142982183,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,3590000000.0,3590001280.0,1280.0,-70.53507218200566,-50.11706839267197,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,3920000000.0,3920032410.0,32410.0,-115.95437696111264,-95.53637317177895,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,4570000000.0,4570000630.0,630.0,-20.064948136632633,0.35305565270106243,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,4900000000.0,4900211178.0,211178.0,-116.0456197627518,-95.6276159734181,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-38.10845212650748,-17.690448337173784,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,6200000000.0,6199587744.0,-412256.0,-118.11744044459466,-97.69943665526097,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,7180000000.0,7179633024.0,-366976.0,-118.73608281748278,-98.31807902814909,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,7510000000.0,7509998690.0,-1310.0,-70.17841545627482,-49.760411666941124,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,8160000000.0,8160001860.0,1860.0,-105.37854813684024,-84.96054434750654,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,8490000000.0,8489998030.0,-1970.0,-79.04315443040542,-58.62515064107173,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,9140000000.0,9140001260.0,1260.0,-78.1417979068316,-57.7237941174979,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,4,1,1*LO + 4*IF,9470000000.0,9469997380.0,-2620.0,-90.66715240369638,-70.24914861436268,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,10120000000.0,10120000610.0,610.0,-56.74156050267971,-36.323556713346015,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,1,5,1,1*LO + 5*IF,10450000000.0,10449996760.0,-3240.0,-101.02860829273021,-80.61060450339652,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,LO_harmonic,2,0,1,2*LO + 0*IF,11100000000.0,11099999960.0,-40.0,-28.72984931021677,-8.311845520883075,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,11750000000.0,11750316417.0,316417.0,-110.93170346647852,-90.51369967714483,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,1,1,2*LO + 1*IF,12080000000.0,12079999310.0,-690.0,-57.975634139058485,-37.55763034972479,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,12730000000.0,12730002520.0,2520.0,-102.10247733546177,-81.68447354612807,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,2,1,2*LO + 2*IF,13060000000.0,13059998670.0,-1330.0,-80.74352719689821,-60.32552340756452,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,3,-1,3*LO - 3*IF,13710000000.0,13710001870.0,1870.0,-94.13330304411959,-73.71529925478589,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,3,1,2*LO + 3*IF,14040000000.0,14039998150.0,-1850.0,-108.26922313653924,-87.85121934720554,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,2,-1,3*LO - 2*IF,14690000000.0,14690001240.0,1240.0,-83.20923658794882,-62.79123279861513,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,4,1,2*LO + 4*IF,15020000000.0,15019854171.0,-145829.0,-113.63748762578419,-93.2194838364505,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,1,-1,3*LO - 1*IF,15670000000.0,15670000590.0,590.0,-33.54714240094053,-13.129138611606834,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,2,5,1,2*LO + 5*IF,16000000000.0,15999881201.0,-118799.0,-113.49545109097774,-93.07744730164404,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,LO_harmonic,3,0,1,3*LO + 0*IF,16650000000.0,16649999940.0,-60.0,-41.89593869876852,-21.477934909434822,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,4,5,-1,4*LO - 5*IF,17300000000.0,17300401786.0,401786.0,-112.250567917435,-91.83256412810131,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,1,1,3*LO + 1*IF,17630000000.0,17629999300.0,-700.0,-35.47891924822656,-15.060915458892865,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,4,4,-1,4*LO - 4*IF,18280000000.0,18280283807.0,283807.0,-111.98935574754202,-91.57135195820833,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,2,1,3*LO + 2*IF,18610000000.0,18609998640.0,-1360.0,-83.34856070272266,-62.93055691338897,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,4,3,-1,4*LO - 3*IF,19260000000.0,19260001900.0,1900.0,-108.1570505450434,-87.73904675570971,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,980000000.0,lo+if,spur,3,3,1,3*LO + 3*IF,19590000000.0,19589997970.0,-2030.0,-98.37811538633392,-77.96011159700022,0,1000000.0,1000.0,,10,peak,peak,
