lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2435000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7985000000.0,7984998390.0,-1610.0,-20.641097939506146,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,680000000.0,680003150.0,3150.0,-70.71617499629777,-50.07507705679162,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,1075000000.0,1074514975.0,-485025.0,-115.51814216283282,-94.87704422332666,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,1360000000.0,1360256757.0,256757.0,-115.18740797453957,-94.54631003503343,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,1755000000.0,1754995250.0,-4750.0,-106.40568850222891,-85.76459056272276,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2435000000.0,2434998420.0,-1580.0,-57.70044737827854,-37.059349438772394,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3115000000.0,3115001570.0,1570.0,-21.24994706194405,-0.6088491224379027,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,3795000000.0,3795004750.0,4750.0,-105.9173013481419,-85.27620340863575,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,4190000000.0,4190449266.0,449266.0,-115.64165878428996,-95.00056084478382,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2435000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,4475000000.0,4475044680.0,44680.0,-115.2480950620808,-94.60699712257465,0,1000000.0,1000.0,,10,peak,peak,
