lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1820000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7370000000.0,7369998780.0,-1220.0,-20.22143092608836,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,90000000.0,90003600.0,3600.0,-107.17913923577788,-86.95770830968952,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,1730000000.0,1729995170.0,-4830.0,-113.26381563621723,-93.04238471012887,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1820000000.0,1819998800.0,-1200.0,-57.26690667855522,-37.045475752466864,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1910000000.0,1910002380.0,2380.0,-69.23811116810015,-49.01668024201179,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,2000000000.0,2000204378.0,204378.0,-114.73514098491678,-94.51371005882842,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,3550000000.0,3550447336.0,447336.0,-114.95567077296117,-94.73423984687281,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3640000000.0,3639997600.0,-2400.0,-85.06060725353751,-64.83917632744915,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3730000000.0,3730001180.0,1180.0,-20.012842552957025,0.2085883731313345,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,3820000000.0,3819703623.0,-296377.0,-115.49420625219364,-95.27277532610528,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,5460000000.0,5459996400.0,-3600.0,-98.72043402516329,-78.49900309907493,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.950411507511284,-17.728980581422924,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,5640000000.0,5640003560.0,3560.0,-99.95933728909924,-79.73790636301088,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,7280000000.0,7279809692.0,-190308.0,-118.82149759600792,-98.60006666991956,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,7460000000.0,7460002360.0,2360.0,-79.89304516971144,-59.67161424362308,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,7550000000.0,7549748673.0,-251327.0,-118.18034323594907,-97.95891230986071,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,9100000000.0,9099892261.0,-107739.0,-114.49430407005202,-94.27287314396366,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,9190000000.0,9189997590.0,-2410.0,-65.84630767009043,-45.624876744002066,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,2,1,-1,2*LO - 1*IF,9280000000.0,9280001160.0,1160.0,-58.911630749605365,-38.690199823517005,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,3,4,-1,3*LO - 4*IF,9370000000.0,9369906131.0,-93869.0,-114.3537316819352,-94.13230075584684,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1820000000.0,lo+if,spur,1,3,1,1*LO + 3*IF,11010000000.0,11009996400.0,-3600.0,-81.11535558529836,-60.89392465921,0,1000000.0,1000.0,,10,peak,peak,
