lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1895000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7445000000.0,7444998740.0,-1260.0,-20.391273565239338,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,135000000.0,134996250.0,-3750.0,-104.10775033985183,-83.71647677461249,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,1625000000.0,1625012260.0,12260.0,-115.72023094055119,-95.32895737531186,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1760000000.0,1760002470.0,2470.0,-69.63403782755665,-49.242764262317316,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1895000000.0,1894998760.0,-1240.0,-59.03166266308168,-38.640389097842345,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,2030000000.0,2029994990.0,-5010.0,-109.23527302109679,-88.84399945585744,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,3520000000.0,3519665573.0,-334427.0,-114.83645037852092,-94.44517681328159,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3655000000.0,3655001220.0,1220.0,-20.283600969253094,0.10767259598624435,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3790000000.0,3789997520.0,-2480.0,-84.8655916170124,-64.47431805177305,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1895000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,3925000000.0,3924905461.0,-94539.0,-115.90022796941442,-95.50895440417509,0,1000000.0,1000.0,,10,peak,peak,
