lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,2045000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7595000000.0,7594998640.0,-1360.0,-20.505781644213688,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,585000000.0,584995980.0,-4020.0,-95.88415882919882,-75.37837718498514,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,875000000.0,874603794.0,-396206.0,-113.9962015779771,-93.49041993376342,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,1460000000.0,1460002660.0,2660.0,-68.78216770056201,-48.27638605634833,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,2045000000.0,2044998660.0,-1340.0,-57.7929324202966,-37.28715077608291,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,2630000000.0,2630106329.0,106329.0,-112.78571216454247,-92.27993052032879,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,2920000000.0,2919686753.0,-313247.0,-114.04045730698618,-93.5346756627725,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3505000000.0,3505001320.0,1320.0,-20.51632183001235,-0.010540185798664226,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,4090000000.0,4089997320.0,-2680.0,-84.21633648693899,-63.7105548427253,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,2045000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,4675000000.0,4674520985.0,-479015.0,-116.88996557399214,-96.38418392977846,0,1000000.0,1000.0,,10,peak,peak,
