lo_Hz,if_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,measured_freq_Hz,freq_error_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
5550000000.0,1640000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,7190000000.0,7189998900.0,-1100.0,-20.272171333347472,0.0,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,1,3,-1,1*LO - 3*IF,630000000.0,630003240.0,3240.0,-91.37895101945604,-71.10677968610857,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,1,4,-1,1*LO - 4*IF,1010000000.0,1009995630.0,-4370.0,-106.25493851065139,-85.98276717730391,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,IF_leak,0,1,1,0*LO + 1*IF,1640000000.0,1639998910.0,-1090.0,-57.39945986469219,-37.12728853134472,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,1,2,-1,1*LO - 2*IF,2270000000.0,2270002150.0,2150.0,-66.64620980259043,-46.37403846924296,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,1,5,-1,1*LO - 5*IF,2650000000.0,2649635354.0,-364646.0,-114.65761360854474,-94.38544227519726,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,2,5,-1,2*LO - 5*IF,2900000000.0,2899834252.0,-165748.0,-114.60496117672406,-94.33278984337659,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,IF_harmonic,0,2,1,0*LO + 2*IF,3280000000.0,3279997820.0,-2180.0,-80.0965370651123,-59.82436573176483,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,image,1,1,-1,1*LO - 1*IF,3910000000.0,3910001070.0,1070.0,-20.617886839380056,-0.34571550603258316,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,2,4,-1,2*LO - 4*IF,4540000000.0,4539667293.0,-332707.0,-115.7788990799952,-95.50672774664773,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,IF_harmonic,0,3,1,0*LO + 3*IF,4920000000.0,4919996720.0,-3280.0,-99.84425469215674,-79.57208335880927,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,LO_leak,1,0,1,1*LO + 0*IF,5550000000.0,5549999980.0,-20.0,-37.95137743822843,-17.679206104880954,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,2,3,-1,2*LO - 3*IF,6180000000.0,6180003240.0,3240.0,-103.86211565670628,-83.58994432335881,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,6560000000.0,6560017600.0,17600.0,-117.78726382673767,-97.5150924933902,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,7820000000.0,7820002140.0,2140.0,-80.31026770538818,-60.03809637204071,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,8200000000.0,8199824592.0,-175408.0,-115.4299312431889,-95.15775990984143,0,1000000.0,1000.0,,10,peak,peak,
5550000000.0,1640000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,8450000000.0,8449977990.0,-22010.0,-115.73552076487884,-95.46334943153137,0,1000000.0,1000.0,,10,peak,peak,
